voter,team,bias1,bias2,bias3,bias0_ap,bias0_mean,n
david-briggs,utah-utes,-0.0700856868191555,-0.263034778129297,-0.2458064957485663,-0.5824175824175825,-2.371593406593407,91
gary-horowitz,alabama-crimson-tide,-0.0258959253804614,-1.5357780927835052,-1.475736377025037,-0.134020618556701,-2.3704020618556703,97
michael-lev,florida-gators,-0.0872312131073466,-0.3506441085730125,-0.3302711265745894,-0.4814814814814814,-2.3665802469135806,81
tom-murphy,utah-utes,-0.0312589704214276,-0.2071101087027957,-0.1946049761619258,-0.6526315789473685,-2.3621789473684207,95
brett-mcmurphy,oregon-ducks,-0.1531283400047702,-0.5697125898660552,-0.5381604300067471,-0.4629629629629629,-2.3535740740740745,108
rob-long,oklahoma-sooners,-0.0855394225457197,-0.4529240399487958,-0.4363442501426876,-0.4466019417475728,-2.352048543689321,103
tom-murphy,alabama-crimson-tide,-0.012377841719159,-1.3203310482930242,-1.2722665059491407,-0.1616766467065868,-2.3505568862275448,167
marc-weiszer,michigan-wolverines,-0.0670600803860967,-0.5917810183806596,-0.5352750233500007,-0.360655737704918,-2.3494344262295086,122
rece-davis,clemson-tigers,-0.061810331937799,-0.9756582628607624,-0.9315231115502854,-0.25,-2.3494270833333335,96
eric-hansen,georgia-bulldogs,-0.0454074809163304,-0.747894844537433,-0.7062923754913605,-0.1415929203539823,-2.348929203539823,113
ryan-aber,notre-dame-fighting-irish,-0.0676448219165848,-0.4798146491614048,-0.4575303120832168,-0.0294117647058823,-2.3470490196078435,102
chuck-carlton,oklahoma-sooners,-0.1093810561987032,-0.5386420854683487,-0.5084681183741013,-0.46,-2.3469,100
david-briggs,ohio-state-buckeyes,-0.2220572033072033,-1.068787731270856,-1.0232625482625484,-0.277027027027027,-2.342864864864865,148
don-williams,ohio-state-buckeyes,-0.1991939484126984,-0.8800198762468776,-0.8828500781625781,-0.3958333333333333,-2.3227708333333332,96
rob-long,ohio-state-buckeyes,-0.0051597677035309,-0.7924091968178024,-0.723097993378078,-0.1588785046728972,-2.3217850467289725,107
steve-batterson,oklahoma-sooners,-0.0980576189333262,-0.5115323440949763,-0.4874195906060682,-0.3937007874015748,-2.319456692913386,127
andy-greder,ohio-state-buckeyes,-0.1493028743028743,-0.7923517136542358,-0.7824613574613576,-0.3153153153153153,-2.3189099099099093,111
jon-wilner,oklahoma-state-cowboys,-0.0840907480873324,-0.2559159607132075,-0.2569565647051681,-0.87,-2.3133199999999996,100
don-williams,oregon-ducks,-0.0551009506366649,-0.2823564763086814,-0.2673407697843787,-0.6071428571428571,-2.313047619047619,84
garland-gillen,auburn-tigers,-0.0814481206175452,-0.3209711964855178,-0.3173009820934311,-0.5862068965517241,-2.3127816091954023,87
eric-hansen,wisconsin-badgers,-0.0420128020730921,-0.2589121632227986,-0.2541187280381351,-0.6842105263157895,-2.3114105263157896,95
andy-greder,oklahoma-sooners,-0.0757380426889019,-0.4859228263413885,-0.4603475181586231,-0.4489795918367347,-2.309663265306122,98
dave-reardon,alabama-crimson-tide,0.0556089165464165,-1.0214111364825011,-0.9708425833425832,-0.1666666666666666,-2.30165625,96
tom-murphy,georgia-bulldogs,-0.0245622315736727,-0.9685173780224192,-0.9230222649801506,-0.2649006622516556,-2.3003708609271523,151
matt-brown,oregon-ducks,-0.0718282128871432,-0.2984416994125118,-0.2872666557237196,-0.6739130434782609,-2.2996630434782612,92
marc-weiszer,georgia-bulldogs,-0.0063751255609379,-1.0145400729606835,-0.961900899100899,-0.168,-2.2916,125
tom-dangelo,oregon-ducks,-0.0560171829667978,-0.2987760566460927,-0.2815963169621706,-0.3902439024390244,-2.2858780487804875,82
john-clay,penn-state-nittany-lions,-0.0544087650786215,-0.3278514712941729,-0.3099218280234323,-0.4363636363636363,-2.2824181818181817,110
matt-brown,penn-state-nittany-lions,-0.0379472449803445,-0.3024112861623726,-0.2846838415063693,-0.4019607843137255,-2.2802745098039217,102
garland-gillen,ole-miss-rebels,-0.0724744668440622,-0.3022541945131734,-0.2932716004977668,-0.4137931034482758,-2.2791264367816093,87
rece-davis,lsu-tigers,-0.0231849608752623,-0.4776231146053189,-0.457242632346154,-0.4125,-2.27055,80
brett-mcmurphy,utah-utes,-0.1384034861302702,-0.3459430762198441,-0.3190080310306194,-0.7254901960784313,-2.261735294117647,102
adam-zucker,penn-state-nittany-lions,-0.0393349777021003,-0.3365429600184864,-0.3214325760547975,-0.3033707865168539,-2.2495617977528086,89
tom-murphy,lsu-tigers,-0.0747281462508039,-0.4212038870495464,-0.4166342587173572,-0.6967213114754098,-2.238188524590164,122
john-clay,alabama-crimson-tide,-0.0438258038258038,-1.3954402315247558,-1.3438311688311688,-0.1066666666666666,-2.2379466666666668,150
brian-howell,alabama-crimson-tide,0.0162085863428145,-1.266486370816072,-1.21888782358581,-0.1073825503355704,-2.2366241610738253,149
matt-mccoy,ohio-state-buckeyes,-0.0952861335089036,-0.9345067588731436,-0.8513778653738314,-0.0515463917525773,-2.231969072164948,97
bob-asmussen,georgia-bulldogs,0.0863930300468762,-0.7522549792821818,-0.6909056328287096,-0.0307692307692307,-2.2305923076923073,130
tom-murphy,penn-state-nittany-lions,-0.0459775091375147,-0.3209001884473359,-0.3051521628740206,-0.3272727272727272,-2.227454545454545,110
ryan-aber,oklahoma-sooners,-0.0534997224997224,-0.4571535848849434,-0.4326468857229726,-0.22,-2.2260899999999997,100
garland-gillen,alabama-crimson-tide,-0.0614865507081075,-1.4083470747538835,-1.3545997914261387,-0.029940119760479,-2.218820359281437,167
john-clay,clemson-tigers,-0.0378512188294797,-0.903973409169789,-0.8665445916031199,-0.2846153846153846,-2.2163076923076925,130
josh-furlong,ohio-state-buckeyes,-0.20890756302521,-0.9177178151260506,-0.9292717086834734,-0.3294117647058823,-2.215988235294118,85
john-clay,michigan-wolverines,0.0067884512046905,-0.4537792093943262,-0.4076884049002839,-0.2265625,-2.21428125,128
john-clay,wisconsin-badgers,-0.0851503256757336,-0.3362421090460454,-0.3395684426182931,-0.4767441860465116,-2.214093023255814,86
adam-zucker,oklahoma-state-cowboys,-0.0219698545444159,-0.2167285811794482,-0.209950526312426,-0.2666666666666666,-2.213966666666667,90
jerry-dipaola,ohio-state-buckeyes,-0.1266666666666666,-0.7757269487792233,-0.754535533910534,-0.2125,-2.2134625,80
aaron-mcmann,alabama-crimson-tide,-0.0718710089399744,-1.4903385884883549,-1.4457352672869914,-0.0229885057471264,-2.209011494252874,87
dave-reardon,georgia-bulldogs,-0.0193514309028384,-1.3004635320607083,-1.2252597550648168,-0.0581395348837209,-2.2020232558139536,86
sam-mckewon,georgia-bulldogs,-0.0395749158907053,-0.9208226874032917,-0.8844982638460901,-0.1891891891891892,-2.197072072072072,111
dave-reardon,oklahoma-sooners,-0.0201239355860554,-0.4096751743429893,-0.394223692973693,-0.2235294117647059,-2.1946235294117646,85
robert-cessna,notre-dame-fighting-irish,0.0233896784558737,-0.3265469514962151,-0.3031602412637856,0.125,-2.189720588235294,136
andy-greder,michigan-wolverines,0.0036115166713792,-0.3774262203891896,-0.3437355471440111,-0.2916666666666667,-2.1893125,96
steve-batterson,notre-dame-fighting-irish,0.0446803078213334,-0.3203817066626204,-0.2977729364329349,0.1623931623931624,-2.1713760683760683,117
garland-gillen,lsu-tigers,-0.1545798808339947,-0.5677737968821742,-0.5555546400215604,-0.5833333333333334,-2.1704916666666665,120
andy-greder,georgia-bulldogs,-0.0319887057387057,-0.9827868307586146,-0.9449259249951972,0.02,-2.1697499999999996,100
jerry-dipaola,clemson-tigers,-0.0373983739837398,-1.1443774133568745,-1.1014227642276422,-0.024390243902439,-2.165,82
garland-gillen,florida-gators,-0.1396572183003959,-0.371188221814874,-0.3560679271563419,-0.6333333333333333,-2.1648222222222224,90
david-briggs,michigan-wolverines,-0.0669627595763145,-0.5972759412157729,-0.5388495004060434,-0.128,-2.150432,125
robert-cessna,texas-am-aggies,-0.1165526391773915,-0.3204319782673487,-0.3103061395994273,-0.988095238095238,-2.1488452380952383,84
adam-zucker,usc-trojans,-0.025404133938843,-0.2424897236830642,-0.2293006375437861,-0.5056179775280899,-2.140404494382022,89
jerry-dipaola,alabama-crimson-tide,0.0558943089430894,-1.6552172764227642,-1.5996951219512197,0.0,-2.1390365853658535,82
bob-asmussen,alabama-crimson-tide,0.0932525348088261,-1.140061532939185,-1.0958771728639278,0.0596026490066225,-2.131,151
bob-asmussen,penn-state-nittany-lions,-0.0062159442531591,-0.2748665770134858,-0.2584757502647026,-0.1224489795918367,-2.1229081632653064,98
jon-wilner,auburn-tigers,-0.0645462748503197,-0.3594328143795522,-0.3489893063338918,-0.5113636363636364,-2.1183863636363633,88
robert-cessna,ohio-state-buckeyes,-0.051649490681904,-0.7897526698985745,-0.7488604120704571,-0.0548780487804878,-2.117036585365854,164
michael-lev,georgia-bulldogs,0.0980528863782165,-0.8562256975398274,-0.811179367962081,0.0136054421768707,-2.1128571428571425,147
robert-cessna,ole-miss-rebels,-0.0180249996481586,-0.213972583417507,-0.2103219770244036,-0.3103448275862069,-2.107873563218391,87
michael-lev,ole-miss-rebels,-0.0910439676274522,-0.3478485218814574,-0.3400626474182575,-0.2413793103448276,-2.106712643678162,87
adam-zucker,michigan-wolverines,-0.0336548916721775,-0.5821116102795207,-0.520296952336363,-0.0092592592592592,-2.0999166666666667,108
rece-davis,oregon-ducks,-0.0399111350874951,-0.2894258089378342,-0.2724553714975541,-0.25,-2.099809523809524,84
rob-long,georgia-bulldogs,0.0208821169841842,-0.4337765481081218,-0.3958033413534739,0.032258064516129,-2.0884193548387096,93
robert-cessna,florida-gators,-0.0204685443106319,-0.2425197417683704,-0.2237214394909706,-0.25,-2.0873863636363637,88
david-briggs,alabama-crimson-tide,0.032557387057387,-1.2659693870162032,-1.2191553446553447,0.0533333333333333,-2.0779466666666666,150
matt-baker,oregon-ducks,-0.0594746499559843,-0.294313707570616,-0.2797576340058224,-0.3444444444444444,-2.075766666666667,90
john-clay,georgia-bulldogs,0.0421780228216784,-0.9961231827448288,-0.9354677851880248,-0.015267175572519,-2.0739389312977092,131
brian-howell,oklahoma-state-cowboys,-0.0418703004408139,-0.246771172329226,-0.2391704349873126,-0.2298850574712643,-2.0726206896551727,87
david-briggs,usc-trojans,-0.0306919856825257,-0.235847978701596,-0.2203632171518594,-0.5308641975308642,-2.0711975308641977,81
chuck-carlton,clemson-tigers,0.0525456723569931,-0.8297265257103059,-0.7992280945359396,0.0660377358490566,-2.067754716981132,106
rob-long,alabama-crimson-tide,0.068850421947767,-1.405061771606959,-1.342277707543194,0.1327433628318584,-2.0670884955752213,113
matt-baker,georgia-bulldogs,0.1396119053682079,-1.007269184265218,-0.957528349335072,0.1092436974789916,-2.0653445378151263,119
andy-greder,alabama-crimson-tide,0.0499149659863945,-1.4907083410989963,-1.4259353741496597,0.0892857142857142,-2.0641875,112
bob-asmussen,florida-gators,-0.0235162013602808,-0.2098727377602407,-0.1929652531277917,-0.7666666666666667,-2.0636444444444444,90
steve-batterson,georgia-bulldogs,0.1488047397047396,-0.5856072072262481,-0.5544873773285538,0.112,-2.056664,125
adam-zucker,georgia-bulldogs,0.0859937340614495,-0.8770128336984025,-0.8251542853458037,0.1472868217054263,-2.048550387596899,129
aaron-mcmann,ohio-state-buckeyes,-0.0182913165266106,-0.5831870121381886,-0.5870494864612511,-0.1529411764705882,-2.0439411764705886,85
robert-cessna,wisconsin-badgers,-0.0452849073142349,-0.2622302572359458,-0.2594258970563645,-0.33,-2.04362,100
eric-hansen,alabama-crimson-tide,0.1350793650793651,-1.2794839014679449,-1.2381128747795416,0.1777777777777777,-2.041229629629629,135
brian-howell,ohio-state-buckeyes,0.05048865276138,-0.7020631937663844,-0.6533022533022533,0.0909090909090909,-2.0394615384615387,143
michael-lev,clemson-tigers,-0.0212360711766652,-0.8180783593850737,-0.7802973951604456,-0.272108843537415,-2.03712925170068,147
eric-hansen,clemson-tigers,-0.0756292197983138,-1.0088959208862285,-0.9614239057330052,-0.232,-2.035616,125
adam-zucker,ohio-state-buckeyes,-0.1128269181351373,-0.9535561429928148,-0.9227547756657344,0.0684931506849315,-2.0355,146
brett-mcmurphy,florida-gators,-0.096829627691297,-0.3577986135102113,-0.3416667229294655,-0.1463414634146341,-2.0317560975609754,82
jon-wilner,michigan-wolverines,0.1213586422281007,-0.4043242094622737,-0.3655919843569293,-0.048780487804878,-2.03120325203252,123
adam-zucker,alabama-crimson-tide,0.049254571771128,-1.1544238724006892,-1.110047017000659,0.1721854304635761,-2.0304768211920527,151
josh-furlong,georgia-bulldogs,0.1472898110829145,-1.0953058743008055,-1.0342194523229005,0.1724137931034483,-2.030011494252874,87
steve-batterson,alabama-crimson-tide,0.0021934116112198,-1.4549484757615527,-1.3911364130542212,0.1712328767123287,-2.0293630136986303,146
robert-cessna,clemson-tigers,-0.0945886602278251,-0.921715597245087,-0.8838750867663848,-0.2397260273972602,-2.021356164383562,146
don-williams,penn-state-nittany-lions,-0.0660007104710568,-0.2809431047316222,-0.2737787856090931,-0.4534883720930232,-2.020918604651163,86
brett-mcmurphy,oklahoma-state-cowboys,-0.0822127718817193,-0.2528265253635428,-0.249535970650833,-0.6976744186046512,-2.0204767441860465,86
kirk-bohls,penn-state-nittany-lions,-0.0702368703646966,-0.3960806165327798,-0.3784329251733557,0.0707070707070707,-2.018060606060606,99
robert-cessna,alabama-crimson-tide,0.0864497617509665,-1.159630844015494,-1.1117718961092455,0.1746987951807229,-2.0112409638554216,166
josh-furlong,oregon-ducks,-0.0207478858701684,-0.278606179095771,-0.2611657179625929,-0.1375,-2.0042125,80
chuck-carlton,notre-dame-fighting-irish,0.0329962503479015,-0.3527031769458593,-0.3281990596644879,0.2777777777777778,-2.0009555555555556,90
david-briggs,penn-state-nittany-lions,-0.0313223522810491,-0.3033850804090856,-0.2866962612550848,-0.0818181818181818,-2.000190909090909,110
matt-mccoy,alabama-crimson-tide,0.1583411433926897,-1.2901074696945676,-1.2292393746001995,0.2371134020618556,-1.999268041237113,97
garland-gillen,texas-am-aggies,-0.0844397287546749,-0.2779014627359161,-0.2691108295544518,-0.8823529411764706,-1.9969764705882356,85
chris-murray,georgia-bulldogs,0.0334146926463781,-0.9336053417246402,-0.8754528024482221,0.1780821917808219,-1.9959246575342464,146
sam-mckewon,penn-state-nittany-lions,-0.0494331722569338,-0.3329816023454052,-0.3138382277681123,-0.1685393258426966,-1.9903483146067416,89
brian-howell,clemson-tigers,-0.0679526054311614,-1.0191003464082036,-0.9743194472020952,-0.0153846153846153,-1.9755000000000005,130
marc-weiszer,alabama-crimson-tide,0.0018625244487313,-1.3406251903184372,-1.2887202835478695,0.1379310344827586,-1.974062068965517,145
sam-mckewon,ohio-state-buckeyes,0.0168720387224324,-0.9472119623173992,-0.9136917544397858,0.0944881889763779,-1.973818897637795,127
chris-murray,washington-huskies,-0.080980422216075,-0.4019229320794942,-0.3914931574126707,-0.0609756097560975,-1.970829268292683,82
michael-lev,michigan-wolverines,0.0201193083696489,-0.5002896835520814,-0.4530030456643459,0.04,-1.9663040000000005,125
chris-murray,usc-trojans,-0.0217463914365232,-0.2237437491148175,-0.2094240488888569,-0.3369565217391304,-1.9646956521739132,92
tom-murphy,oklahoma-sooners,-0.1220759433236339,-0.506943362744517,-0.4870788490213205,-0.087248322147651,-1.9642348993288592,149
michael-lev,lsu-tigers,-0.0102691002033409,-0.3975402644326457,-0.3881572019504243,-0.358974358974359,-1.9592564102564105,117
robert-cessna,oklahoma-sooners,-0.0181420073637591,-0.3519193370293715,-0.33534680306607,-0.1721854304635761,-1.9582847682119209,151
tom-murphy,clemson-tigers,-0.0056805865193462,-0.7996121956196143,-0.7630873862552854,-0.1180555555555555,-1.9548055555555552,144
brett-mcmurphy,lsu-tigers,-0.1437617772292112,-0.6268745516663796,-0.6159209035451761,-0.0673076923076923,-1.9498365384615384,104
josh-furlong,alabama-crimson-tide,0.0687241876897049,-0.9556989960990132,-0.929010134182548,0.2183908045977011,-1.943057471264368,87
ryan-aber,michigan-wolverines,0.0796690070239118,-0.4319234649958858,-0.384933284796931,0.0109890109890109,-1.9425494505494507,91
chuck-carlton,alabama-crimson-tide,0.1156815650236702,-1.409577639103087,-1.35182052353105,0.2105263157894736,-1.941552631578947,114
ryan-aber,georgia-bulldogs,0.083541799331273,-1.0191088347071344,-0.9571311729206464,0.2368421052631578,-1.9408947368421052,114
john-clay,ohio-state-buckeyes,0.015527378027378,-0.7365523506419059,-0.6898280585780586,0.1283783783783783,-1.9374594594594596,148
rece-davis,notre-dame-fighting-irish,0.0373146034598992,-0.3282386197654689,-0.3066235741287342,0.25,-1.9355277777777784,108
jon-wilner,washington-huskies,-0.0425267101680357,-0.379477294704615,-0.3673804216496643,-0.037037037037037,-1.9349629629629632,81
michael-lev,ohio-state-buckeyes,0.0006914749259246,-0.753683393834258,-0.7381844577538357,0.1272727272727272,-1.934315151515152,165
adam-zucker,oregon-ducks,-0.0454368550866196,-0.4150012410460449,-0.3854037467371742,-0.0288461538461538,-1.9318173076923075,104
matt-baker,clemson-tigers,0.0134838358125539,-0.82574929886837,-0.7943276294834568,-0.2452830188679245,-1.9278867924528305,106
robert-cessna,michigan-wolverines,-0.0464559583175682,-0.6318252346225687,-0.5609877062050438,0.104,-1.921872,125
bob-asmussen,michigan-wolverines,0.02845869574601,-0.4132412034389269,-0.3710666934485039,-0.0924369747899159,-1.9184957983193276,119
kirk-bohls,oklahoma-state-cowboys,-0.006724950012394,-0.2067160993323721,-0.1996180689495633,-0.0833333333333333,-1.9177916666666668,96
eric-hansen,ohio-state-buckeyes,0.0402532268501539,-0.716590132658333,-0.6839511021106314,0.1729323308270676,-1.9106917293233083,133
david-briggs,georgia-bulldogs,0.160757158393446,-0.8587539498563777,-0.804044898555315,0.2230769230769231,-1.9059307692307697,130
garland-gillen,penn-state-nittany-lions,-0.014414973114587,-0.2823671073055778,-0.2647200593914638,-0.0454545454545454,-1.900063636363636,110
marc-weiszer,ohio-state-buckeyes,0.0353378944288035,-0.6879482100778588,-0.6391497391497392,0.1748251748251748,-1.8974475524475525,143
gary-horowitz,oklahoma-sooners,-0.0440683744173446,-0.4075855729389731,-0.3914230446103006,-0.0434782608695652,-1.8964782608695652,92
mike-barber,alabama-crimson-tide,0.0391382575757575,-1.2829340644462457,-1.2293565115440117,0.2,-1.8949625,80
rece-davis,ohio-state-buckeyes,-0.1191996275329608,-0.7859407487825044,-0.7900887099605048,0.0854700854700854,-1.8949145299145305,117
adam-jude,alabama-crimson-tide,0.1213988095238095,-1.4053957714562728,-1.3489177489177488,0.325,-1.8937125,80
adam-zucker,ole-miss-rebels,-0.0002763321598893,-0.2233306378068994,-0.2128669257264602,0.0476190476190476,-1.8904285714285711,84
marc-weiszer,usc-trojans,-0.0203360463953494,-0.2276697696851322,-0.2116330941454822,-0.45,-1.8875499999999996,80
chuck-carlton,ohio-state-buckeyes,-0.0310586734693877,-0.6476586354602507,-0.6410405071119357,0.1160714285714285,-1.8852589285714283,112
michael-lev,utah-utes,-0.0557068763775717,-0.2097375863786266,-0.1997896132680181,-0.5865384615384616,-1.884846153846154,104
jon-wilner,alabama-crimson-tide,0.1337677458934944,-1.2530007069595652,-1.2200128547433935,0.3053892215568862,-1.8834910179640716,167
john-clay,utah-utes,-0.0216893196790621,-0.1931810981355023,-0.1796063041918495,-0.1538461538461538,-1.8832197802197808,91
don-williams,georgia-bulldogs,0.2823405336160438,-0.8929516149504771,-0.8350605177135789,0.3469387755102041,-1.8803775510204088,98
matt-baker,alabama-crimson-tide,0.1513428914689419,-1.0676091621238633,-1.0344010331405291,0.2689075630252101,-1.8796302521008403,119
bob-asmussen,notre-dame-fighting-irish,0.0609560281368028,-0.2807876492077317,-0.2603936991810487,0.3658536585365853,-1.8791626016260168,123
tom-murphy,notre-dame-fighting-irish,0.0809274332266996,-0.2605024066223934,-0.2392001141083029,0.4130434782608695,-1.8754202898550725,138
bob-asmussen,wisconsin-badgers,-0.1893897576530437,-0.4830833903822214,-0.4791232531946413,-0.1489361702127659,-1.8745531914893616,94
kirk-bohls,clemson-tigers,0.0859151647102221,-0.7338935586917318,-0.6998789200346082,0.0571428571428571,-1.8703214285714287,140
eric-hansen,michigan-wolverines,0.0577665518357224,-0.2554563133444579,-0.2292641953668651,0.1052631578947368,-1.8699894736842104,95
david-briggs,notre-dame-fighting-irish,0.0210936331688579,-0.3377859604770499,-0.3174500658440286,0.4047619047619047,-1.8656507936507944,126
marc-weiszer,oklahoma-state-cowboys,-0.0335594352128337,-0.2056622312588091,-0.1999163396091194,-0.25,-1.8640543478260871,92
bob-asmussen,usc-trojans,-0.0745104484483338,-0.3250013549709143,-0.3022485412439619,-0.2247191011235955,-1.860719101123595,89
michael-lev,wisconsin-badgers,-0.0249645490261522,-0.2378706889687431,-0.2384789337714388,-0.12,-1.85884,100
matt-mccoy,lsu-tigers,-0.0237094716503789,-0.4833241353860746,-0.4800035280177439,-0.1625,-1.85765,80
marc-weiszer,clemson-tigers,0.0798340947940948,-0.7793635179909145,-0.732268079289132,0.216,-1.8537360000000005,125
