voter,team,bias1,bias2,bias3,bias0_ap,bias0_mean,n
sam-mckewon,wisconsin-badgers,-0.1565642098069181,-0.3661054007267588,-0.3657482866896935,-1.5161290322580645,-2.8929677419354833,93
dave-reardon,wisconsin-badgers,-0.1828033492775798,-0.4208828468215793,-0.4242508577118373,-1.411764705882353,-2.880254901960785,51
don-williams,michigan-wolverines,-0.1809678230266465,-0.8102536185450656,-0.7377428098510934,-0.9058823529411764,-2.8765529411764708,85
brian-howell,oklahoma-sooners,-0.1368520286056047,-0.4962834287431347,-0.4765564503620549,-1.0875912408759123,-2.8745839416058394,137
eric-hansen,notre-dame-fighting-irish,-0.0822818476702337,-0.4612820934462326,-0.4359075285922947,-0.7264957264957265,-2.872350427350428,117
andy-greder,oklahoma-state-cowboys,-0.1277821945147239,-0.2983743596229964,-0.2914918439462974,-1.551282051282051,-2.8714871794871795,78
sam-mckewon,michigan-wolverines,-0.1389342281267704,-0.5502430326229112,-0.5188779387629779,-0.8725490196078431,-2.864901960784314,102
scott-wolf,wisconsin-badgers,-0.1134588326564029,-0.3614391892616844,-0.3613602446143611,-1.0192307692307692,-2.859615384615385,52
scott-wolf,lsu-tigers,-0.422814017175558,-0.6360754424760571,-0.6569782711342781,-1.8867924528301887,-2.844037735849057,53
adam-jude,utah-utes,-0.1833311151501027,-0.2252829078120056,-0.2266473013820672,-2.892857142857143,-2.8438928571428574,56
pete-martini,oregon-ducks,-0.1806237164583211,-0.4207547059806003,-0.3964450344106459,-1.1666666666666667,-2.8343703703703707,54
adam-zucker,miami-fl-hurricanes,-0.1037721150570907,-0.3220048105120986,-0.3054369848612356,-1.1320754716981132,-2.8192452830188683,53
john-bednarowski,notre-dame-fighting-irish,0.0129275169275169,-0.4740692657988152,-0.4579842934842933,-0.4,-2.80318,50
chris-murray,ucla-bruins,-0.1180293734824425,-0.2729585736286056,-0.265776500424838,-1.3,-2.7988000000000004,50
pat-dooley,penn-state-nittany-lions,-0.111875516046639,-0.4184138901395561,-0.3838561706455036,-0.7454545454545455,-2.7948181818181825,55
brian-howell,notre-dame-fighting-irish,-0.0760771630487339,-0.4512250781436676,-0.4315973475612794,-0.536,-2.7919600000000004,125
kirk-bohls,lsu-tigers,-0.1120190619340608,-0.5073860787374546,-0.5002932919018235,-1.0535714285714286,-2.786482142857143,112
andy-greder,oregon-ducks,-0.1227387487665348,-0.3166750607639161,-0.3025090946050709,-1.3380281690140845,-2.785492957746478,71
steve-batterson,oregon-ducks,-0.1143365532523066,-0.4139799222678043,-0.3963031190626815,-1.0736842105263158,-2.7820736842105265,95
tom-dangelo,notre-dame-fighting-irish,-0.0325348207583745,-0.3887097154972785,-0.3621972082659284,-0.4044943820224719,-2.775067415730337,89
don-williams,oklahoma-sooners,-0.0741328574344692,-0.416637661492369,-0.4003295748022671,-0.872093023255814,-2.762837209302326,86
tom-dangelo,penn-state-nittany-lions,-0.0964517273364617,-0.3407260827696873,-0.3339887002997267,-0.9846153846153848,-2.7562769230769235,65
kellis-robinett,oklahoma-sooners,-0.4013710822759673,-1.0321647633515618,-0.981769468983428,-0.8695652173913043,-2.7556956521739124,69
adam-zucker,michigan-state-spartans,-0.0692270944052091,-0.3368938509046507,-0.3194138652671333,-0.9428571428571428,-2.7512571428571433,70
soren-petro,oklahoma-sooners,-0.1068509577146644,-0.4863742513144568,-0.4676976349999147,-1.0303030303030305,-2.7369090909090907,66
jon-wilner,miami-fl-hurricanes,-0.1135539549768814,-0.329097212429032,-0.3209592027927534,-1.1754385964912282,-2.72219298245614,57
bob-asmussen,ohio-state-buckeyes,-0.2618525933863477,-1.138302661428514,-1.1010309611869027,-0.6644295302013423,-2.714563758389262,149
don-williams,florida-gators,-0.0732456727104445,-0.3238037302087346,-0.3021228618410162,-1.0,-2.7144032258064517,62
colten-bartholomew,oregon-ducks,-0.1322140001352364,-0.3900977897642645,-0.3660350920819515,-1.0,-2.707728813559322,59
nathan-baird,oregon-ducks,-0.0962985357722199,-0.3349446261537138,-0.3161739819634556,-0.8771929824561403,-2.7069824561403504,57
don-williams,texas-longhorns,-0.0960472829852961,-0.2730847721274104,-0.2679843812741249,-1.6216216216216215,-2.7037837837837837,74
conor-oneill,notre-dame-fighting-irish,-0.0513745421245421,-0.5600020580259856,-0.5395394882894883,-0.3,-2.7031800000000006,50
tom-dangelo,oklahoma-sooners,-0.1052081328250813,-0.4514730855130257,-0.4363320856109499,-0.7317073170731707,-2.6956463414634144,82
lauren-brownlow,oregon-ducks,-0.1644064390774917,-0.3777497382859809,-0.3587254912738004,-1.2407407407407407,-2.6917222222222223,54
tom-murphy,tcu-horned-frogs,-0.0737100929939583,-0.4609482707811107,-0.4264793030014173,-0.7377049180327869,-2.6895081967213117,61
eric-hansen,utah-utes,-0.2936366287812025,-0.4295334755676366,-0.4111777286914475,-2.4505494505494507,-2.671857142857143,91
jon-wilner,oregon-ducks,-0.0435197306327337,-0.3827062741416458,-0.3681543025196276,-0.8468468468468469,-2.645765765765766,111
soren-petro,clemson-tigers,-0.2676767676767677,-1.5646237373737373,-1.5126262626262628,-0.5,-2.6443787878787877,66
ryan-aber,oklahoma-state-cowboys,-0.1036419190026962,-0.2999701631496771,-0.289974316925887,-0.9285714285714286,-2.642257142857143,70
gary-horowitz,georgia-bulldogs,-0.0957723033187429,-0.5610102985658594,-0.5167030134314012,-0.5512820512820513,-2.6351666666666667,78
eric-hansen,usc-trojans,-0.1319163246241251,-0.2594486460444018,-0.2607720961903051,-1.7972972972972974,-2.63477027027027,74
matt-brown,usc-trojans,-0.158861142621231,-0.3802653392488758,-0.3623103447205178,-1.2816901408450705,-2.6273943661971835,71
scott-hamilton,clemson-tigers,-0.10578231292517,-1.0847674603174604,-1.0272486772486773,-0.4126984126984127,-2.624460317460317,63
don-williams,iowa-hawkeyes,-0.1294650094912905,-0.2156331322925309,-0.2181436146283824,-2.2419354838709675,-2.6184032258064516,62
brett-mcmurphy,texas-am-aggies,-0.1757401370907899,-0.4214380678112819,-0.4117709232059078,-1.0666666666666669,-2.5986,75
andy-greder,lsu-tigers,-0.0435420766031645,-0.4606353689905861,-0.4476144271058451,-1.178082191780822,-2.59713698630137,73
kirk-bohls,baylor-bears,-0.098237388511988,-0.4463187830923691,-0.4126680984669947,-0.6376811594202898,-2.5896521739130436,69
tom-dangelo,iowa-hawkeyes,-0.1030236797590272,-0.287771317106045,-0.2859691147420009,-1.3275862068965518,-2.5892413793103453,58
conor-oneill,clemson-tigers,-0.4833333333333333,-1.9389283333333336,-1.893333333333333,-0.54,-2.58732,50
dave-reardon,lsu-tigers,-0.139195589613791,-0.719265194374892,-0.6991240955034564,-0.803030303030303,-2.587166666666667,66
john-clay,iowa-hawkeyes,-0.0713459816602279,-0.2312457959167236,-0.2317578365801339,-1.3571428571428572,-2.5871,70
eric-hansen,auburn-tigers,-0.1290554708093218,-0.4171507755412294,-0.4076627220225295,-0.6219512195121951,-2.5857560975609752,82
jon-wilner,michigan-state-spartans,-0.164606745961788,-0.4959191034660319,-0.4800195647327542,-0.6571428571428571,-2.583871428571429,70
kirk-bohls,north-carolina-state-wolfpack,-0.1802290165937023,-0.1977245513205597,-0.199663673585803,-2.72,-2.5728799999999996,50
chuck-carlton,oklahoma-state-cowboys,-0.0926207247948902,-0.2885699920333245,-0.279736140791122,-0.8472222222222222,-2.57275,72
michael-lev,tennessee-volunteers,-0.1624629946850673,-0.3717457789396803,-0.3671060470047481,-1.3333333333333333,-2.572351851851852,54
tom-murphy,ole-miss-rebels,-0.0514239850141857,-0.2546073768429465,-0.2469635747736134,-0.8089887640449438,-2.5722696629213484,89
tom-dangelo,texas-am-aggies,-0.1254023274111509,-0.367408782464753,-0.3473023756298591,-1.14,-2.57,50
steve-wiseman,clemson-tigers,-0.3777670888782,-1.322742132776073,-1.291535059590615,-0.5185185185185185,-2.569129629629629,54
john-clay,florida-state-seminoles,-0.1025475321429318,-0.4361228507426963,-0.4286428413211384,-0.5344827586206896,-2.566706896551725,58
robert-cessna,florida-state-seminoles,-0.1685275492954193,-0.8786640433418774,-0.8218924684351558,-0.5526315789473685,-2.562013157894737,76
andy-greder,cincinnati-bearcats,-0.1531978727779663,-0.3785734042269801,-0.3755174730457933,-1.8823529411764703,-2.560205882352941,68
michael-lev,washington-huskies,-0.169846957430991,-0.482813726047191,-0.4772902109957261,-0.75,-2.556607142857142,84
brian-howell,florida-state-seminoles,-0.1486976693647783,-0.4461425498551852,-0.4413699712221752,-0.9365079365079364,-2.5485396825396824,63
john-clay,florida-gators,-0.0451792971600018,-0.2726286289282459,-0.2510832895159114,-0.7011494252873564,-2.5479080459770116,87
mike-barber,ohio-state-buckeyes,-0.1940972222222222,-0.8965149503968254,-0.9041522366522368,-0.45,-2.5410125,80
steve-batterson,wisconsin-badgers,-0.1041335780356528,-0.3034027089459249,-0.30520106491533,-1.0943396226415094,-2.5375000000000005,106
steve-wiseman,georgia-bulldogs,-0.0566396725879484,-1.5487467351915578,-1.4342914987311537,-0.293103448275862,-2.533327586206896,58
aaron-mcmann,georgia-bulldogs,-0.0896193844469706,-1.212695068277827,-1.1645906137285449,-0.3103448275862069,-2.5285402298850577,87
kellis-robinett,oklahoma-state-cowboys,-0.1153476485719452,-0.3142903847444343,-0.305371995535611,-0.98,-2.5275,50
ferd-lewis,georgia-bulldogs,-0.0375504797180589,-0.4714504656012402,-0.4378994036926031,-0.3928571428571428,-2.5270892857142857,56
brent-axe,georgia-bulldogs,-0.0686895956332212,-0.4964029517061354,-0.4741043091347441,-0.4915254237288136,-2.524627118644067,59
tom-murphy,auburn-tigers,-0.0700689083639199,-0.2874764010952111,-0.2862311572249345,-0.9565217391304348,-2.523423913043478,92
nathan-baird,ohio-state-buckeyes,-0.6546107331821617,-1.506906060606061,-1.5215116012735062,-0.6984126984126984,-2.5179206349206353,63
jerry-dipaola,washington-huskies,-0.0486634341150883,-0.2992314362619316,-0.2791583995568696,-0.7627118644067796,-2.5172881355932204,59
dylan-sinn,ohio-state-buckeyes,-0.43881360185708,-1.1732483010266883,-1.1857895727460943,-0.6086956521739131,-2.5123913043478265,69
matt-baker,lsu-tigers,-0.0235072850035522,-0.4782838646517078,-0.4634719343130409,-0.5512820512820513,-2.511858974358975,78
sam-mckewon,notre-dame-fighting-irish,-0.0574077795225061,-0.4599406967091127,-0.439773119877642,-0.3271028037383177,-2.5065327102803745,107
rece-davis,texas-longhorns,-0.052216654322436,-0.4135989146717552,-0.3838327316797821,-0.5409836065573771,-2.5056557377049185,61
don-williams,alabama-crimson-tide,-0.1498301868199827,-1.4584784613062671,-1.4261096046810335,-0.3877551020408163,-2.5054489795918373,98
rece-davis,ole-miss-rebels,-0.0423350954600954,-0.2154015107137868,-0.212144163968259,-0.8653846153846154,-2.504615384615385,52
garry-smits,ohio-state-buckeyes,0.1562589292428002,-0.7244363557402009,-0.6521975336491466,-0.2903225806451613,-2.502161290322581,62
soren-petro,florida-gators,-0.0452554944514008,-0.3170030770262364,-0.2911819204963751,-0.6296296296296297,-2.4907222222222227,54
tom-dangelo,texas-longhorns,-0.0836467970400571,-0.2895696758314556,-0.2838007357997578,-1.2156862745098038,-2.488803921568627,51
ron-counts,ohio-state-buckeyes,-0.3041346646185356,-1.0731558755760369,-1.0889470744309455,-0.5483870967741935,-2.4843064516129036,62
ross-dellenger,ohio-state-buckeyes,0.2167803051244421,-0.6794004433221202,-0.6024294977468352,-0.203125,-2.480734375,64
michael-lev,baylor-bears,-0.1610447555241606,-0.6198128147248445,-0.5681845527397916,-0.4927536231884058,-2.477855072463768,69
jerry-dipaola,oklahoma-state-cowboys,-0.0890992360497738,-0.2149242168341483,-0.2128568183761589,-1.4181818181818182,-2.4767454545454552,55
kirk-bohls,utah-utes,-0.1816180558637781,-0.3717664010571017,-0.3555747278390754,-0.9901960784313726,-2.473460784313726,102
jon-wilner,notre-dame-fighting-irish,-0.0806367385942549,-0.4826652737753771,-0.4583320543115864,-0.1259259259259259,-2.4724222222222227,135
matt-mccoy,oklahoma-sooners,-0.1107193874013095,-0.4685169984864043,-0.4558527180796239,-0.7684210526315789,-2.472021052631579,95
matt-baker,wisconsin-badgers,-0.0857388661201275,-0.2997048613753626,-0.2983665024261985,-1.0144927536231885,-2.4688985507246373,69
soren-petro,penn-state-nittany-lions,-0.0574445385274262,-0.3539141884078691,-0.3179486034495885,-0.4181818181818181,-2.4675454545454545,55
michael-lev,florida-state-seminoles,-0.015557263152026,-0.6297350368608031,-0.573856489576802,-0.4805194805194805,-2.466402597402597,77
keith-sargeant,michigan-wolverines,-0.0880035523067836,-0.4512283274606986,-0.4140331885562629,-0.6428571428571429,-2.4604107142857146,56
blair-kerkhoff,oregon-ducks,-0.0788402750705982,-0.3500064016654728,-0.3261071962190437,-0.5492957746478874,-2.4564225352112685,71
tom-murphy,miami-fl-hurricanes,-0.0473639881910398,-0.2320810145382932,-0.2233646212801742,-0.9365079365079364,-2.456380952380952,63
jon-wilner,utah-utes,-0.2513266750313054,-0.4705391576942771,-0.4478575554323948,-1.0679611650485437,-2.455563106796117,103
chris-murray,cincinnati-bearcats,-0.1516849699711297,-0.4568766252131899,-0.4451033097621079,-1.1694915254237288,-2.448966101694916,59
mike-barber,penn-state-nittany-lions,-0.0575501268304161,-0.2805987857083694,-0.2753112359363017,-0.6615384615384615,-2.448123076923077,65
jerry-dipaola,florida-gators,-0.0596634801335054,-0.3184768338576442,-0.2955615265560015,-0.5757575757575758,-2.4470909090909094,66
lauren-brownlow,penn-state-nittany-lions,-0.0081472737920701,-0.3073574394210612,-0.2797358749847437,-0.4461538461538462,-2.446307692307692,65
ryan-aber,penn-state-nittany-lions,-0.0241251924833049,-0.309252309328376,-0.2902796185431506,-0.4285714285714285,-2.4454505494505496,91
brent-axe,notre-dame-fighting-irish,-0.0528622812761468,-0.4270074883790565,-0.4070846607873918,-0.1607142857142857,-2.4445714285714284,56
kellis-robinett,notre-dame-fighting-irish,-0.0738662099549196,-0.4636013728197264,-0.4407843625298434,-0.1290322580645161,-2.442451612903226,62
chris-murray,florida-gators,-0.027470636528614,-0.2551101876785202,-0.2370050389420973,-0.5232558139534884,-2.4392558139534883,86
zach-klein,alabama-crimson-tide,-0.03955525606469,-0.871889732437374,-0.8414656098618363,-0.2830188679245283,-2.437584905660377,53
jon-wilner,florida-gators,-0.1512764432330315,-0.3832663389752195,-0.3625994508007379,-0.956043956043956,-2.4364505494505493,91
matt-murschel,michigan-wolverines,-0.0620499183192681,-0.8270016774400825,-0.747588631412161,-0.2549019607843137,-2.435666666666666,51
steve-batterson,oklahoma-state-cowboys,-0.0818441568578159,-0.2481148822029445,-0.2417721456486436,-1.0736842105263158,-2.4348105263157898,95
trevor-hass,oklahoma-sooners,-0.0461226122150491,-0.3463004426433179,-0.3203958194219237,-0.5178571428571429,-2.432660714285714,56
adam-zucker,washington-huskies,-0.0883556613933452,-0.414741799422373,-0.4104105362425566,-0.5625,-2.4309375,64
dylan-sinn,clemson-tigers,-0.2028226375211164,-1.295748513260393,-1.2692553810537388,-0.7424242424242424,-2.4290757575757578,66
steve-batterson,michigan-state-spartans,-0.0783016996630874,-0.3542922823857516,-0.3316354445064567,-0.6081081081081081,-2.426054054054054,74
rece-davis,auburn-tigers,-0.0970348028868991,-0.3141467642181595,-0.3158762058715246,-0.4821428571428571,-2.4223214285714287,56
jon-wilner,usc-trojans,-0.0585939315203743,-0.2597502484801193,-0.2511543734606417,-0.9891304347826086,-2.422141304347826,92
robert-gagliardi,oklahoma-sooners,-0.0548426215361699,-0.4339759620862619,-0.4125712996680739,-0.5645161290322581,-2.4188548387096773,62
adam-jude,wisconsin-badgers,-0.0812080884237188,-0.337994485414444,-0.333702745175704,-0.639344262295082,-2.4186885245901646,61
ryan-aber,auburn-tigers,-0.167270686900941,-0.3916401281999054,-0.4012085201700401,-0.6140350877192983,-2.4174210526315787,57
scott-wolf,clemson-tigers,0.1630148153011204,-0.4720485543449326,-0.4462796894824516,-0.765625,-2.414546875,64
jerry-dipaola,michigan-wolverines,-0.0186882721436016,-0.3514083521432771,-0.3155672998285043,-0.3809523809523809,-2.413920634920635,63
chuck-carlton,georgia-bulldogs,-0.0530578898225957,-1.0184258983225736,-0.9797023384336716,-0.2156862745098039,-2.410970588235294,102
sam-mckewon,washington-huskies,-0.0940841338525648,-0.3712589899370176,-0.3529674023502556,-0.7971014492753623,-2.4095072463768115,69
kirk-bohls,tcu-horned-frogs,-0.3068540959979398,-0.7818452675994101,-0.7262498341109968,-0.7384615384615385,-2.4091692307692307,65
jon-wilner,wisconsin-badgers,-0.091758545407512,-0.3134261233703945,-0.3095271790799873,-1.0576923076923077,-2.4086442307692306,104
garland-gillen,mississippi-state-bulldogs,-0.1486874950564899,-0.3964188385791993,-0.3753484267606593,-2.245614035087719,-2.407649122807017,57
gary-horowitz,ohio-state-buckeyes,-0.1162248690599206,-0.9555148694664246,-0.8863047319232886,-0.2268041237113402,-2.4072268041237117,97
zach-klein,ole-miss-rebels,-0.0686862275114395,-0.2632688801882542,-0.2560119140965822,-0.64,-2.4048000000000003,50
david-briggs,cincinnati-bearcats,-0.0468757022561804,-0.2753781972046612,-0.272747608945348,-1.3064516129032258,-2.4040483870967746,62
robert-gagliardi,clemson-tigers,-0.0591332829428067,-1.0314201877047118,-0.9761211892164272,-0.1904761904761904,-2.402238095238095,63
matt-baker,ohio-state-buckeyes,-0.3554941971608638,-1.119492714178288,-1.129514312847646,-0.4188034188034188,-2.3991880341880334,117
josh-furlong,utah-utes,-0.0802110598831694,-0.2468027449328694,-0.2322035130090712,-0.890625,-2.39696875,64
rob-long,clemson-tigers,-0.0526501649720638,-1.0445774513113597,-0.9963461317944609,-0.3396226415094339,-2.394679245283019,106
garland-gillen,georgia-bulldogs,0.0201889577052754,-0.8931361728130415,-0.847254938802766,-0.2885906040268456,-2.3871812080536907,149
mike-barber,clemson-tigers,-0.1087578698316051,-0.785349293811895,-0.7604276026303423,-0.4067796610169492,-2.386677966101695,59
bob-asmussen,oregon-ducks,-0.139813102292727,-0.4252093815999888,-0.4133354480797899,-0.8773584905660378,-2.3852075471698115,106
kirk-bohls,miami-fl-hurricanes,-0.1173204729500422,-0.347561625535122,-0.3284307936170306,-0.953125,-2.383453125,64
keith-sargeant,ohio-state-buckeyes,-0.0747528225261019,-0.9430837744574364,-0.8630259446819033,-0.0641025641025641,-2.381602564102564,78
matt-brown,washington-huskies,-0.1680308829175752,-0.479225536434717,-0.4787161876482031,-0.3442622950819672,-2.376131147540983,61
brett-mcmurphy,washington-huskies,-0.0843896874762243,-0.3946971720008047,-0.3874995965192797,-0.484375,-2.375984375,64
jerry-dipaola,oklahoma-sooners,-0.0737088178714587,-0.4335353309130877,-0.4146599255259385,-0.7283950617283951,-2.3755925925925925,81
kirk-bohls,texas-am-aggies,-0.1564748000987496,-0.3654064289422861,-0.3614378421717661,-1.3452380952380951,-2.374392857142857,84
david-briggs,utah-utes,-0.0700856868191555,-0.263034778129297,-0.2458064957485663,-0.5824175824175825,-2.371593406593407,91
gary-horowitz,alabama-crimson-tide,-0.0258959253804614,-1.5357780927835052,-1.475736377025037,-0.134020618556701,-2.3704020618556703,97
john-clay,washington-huskies,-0.0731428313946019,-0.4013105239928038,-0.3860305962767627,-0.2948717948717949,-2.369038461538461,78
steve-virgen,penn-state-nittany-lions,-0.0489488992068971,-0.2723225336169814,-0.2571943244393364,-0.5,-2.3667037037037035,54
michael-lev,florida-gators,-0.0872312131073466,-0.3506441085730125,-0.3302711265745894,-0.4814814814814814,-2.3665802469135806,81
tom-murphy,utah-utes,-0.0312589704214276,-0.2071101087027957,-0.1946049761619258,-0.6526315789473685,-2.3621789473684207,95
jon-wilner,tennessee-volunteers,-0.2069130576077106,-0.461935717538366,-0.4609530933817774,-1.2307692307692308,-2.354807692307692,52
brett-mcmurphy,oregon-ducks,-0.1531283400047702,-0.5697125898660552,-0.5381604300067471,-0.4629629629629629,-2.3535740740740745,108
colten-bartholomew,ohio-state-buckeyes,-0.1603552532123961,-0.765687112622827,-0.7731481481481481,-0.4603174603174603,-2.3532063492063497,63
rob-long,oklahoma-sooners,-0.0855394225457197,-0.4529240399487958,-0.4363442501426876,-0.4466019417475728,-2.352048543689321,103
tom-murphy,alabama-crimson-tide,-0.012377841719159,-1.3203310482930242,-1.2722665059491407,-0.1616766467065868,-2.3505568862275448,167
matt-mccoy,penn-state-nittany-lions,-0.0255674552585307,-0.317798533210289,-0.2910130217792757,-0.3157894736842105,-2.350035087719298,57
michael-lev,kansas-state-wildcats,-0.109275352887666,-0.1679039323181149,-0.1753712606557454,-1.8,-2.35,60
marc-weiszer,michigan-wolverines,-0.0670600803860967,-0.5917810183806596,-0.5352750233500007,-0.360655737704918,-2.3494344262295086,122
rece-davis,clemson-tigers,-0.061810331937799,-0.9756582628607624,-0.9315231115502854,-0.25,-2.3494270833333335,96
nate-mink,oklahoma-sooners,-0.074856092829949,-0.4486205791844758,-0.4251967350649732,-0.5925925925925926,-2.3491851851851853,54
eric-hansen,georgia-bulldogs,-0.0454074809163304,-0.747894844537433,-0.7062923754913605,-0.1415929203539823,-2.348929203539823,113
don-williams,usc-trojans,-0.0997708849293155,-0.2579216098457182,-0.2441223119414082,-1.471698113207547,-2.348716981132075,53
ryan-aber,notre-dame-fighting-irish,-0.0676448219165848,-0.4798146491614048,-0.4575303120832168,-0.0294117647058823,-2.3470490196078435,102
chuck-carlton,oklahoma-sooners,-0.1093810561987032,-0.5386420854683487,-0.5084681183741013,-0.46,-2.3469,100
nate-mink,oregon-ducks,-0.0194248733722417,-0.2560968880203529,-0.2356479899243057,-0.4736842105263157,-2.346333333333333,57
chris-murray,michigan-state-spartans,-0.0703483523209308,-0.3830237282376468,-0.3616827601485938,-0.2857142857142857,-2.3439,70
bryce-miller,notre-dame-fighting-irish,0.0510144811615399,-0.3847652231294898,-0.3544970600333922,0.1764705882352941,-2.3432156862745095,51
david-briggs,ohio-state-buckeyes,-0.2220572033072033,-1.068787731270856,-1.0232625482625484,-0.277027027027027,-2.342864864864865,148
dave-reardon,ole-miss-rebels,-0.1187298721015826,-0.3572537805731883,-0.3576413015979303,-0.5178571428571429,-2.339571428571429,56
aaron-mcmann,notre-dame-fighting-irish,0.021880807215584,-0.395244319885941,-0.3709293558026755,0.1012658227848101,-2.3386835443037977,79
