season,team,bias1-mean,bias1-std,bias2-mean,bias2-std,bias3-mean,bias3-std,bias0-ap-mean,bias0-ap-std,bias0-mean-mean,bias0-mean-std,n
2014,colorado-state-rams,0.5083449235048678,0.23635057471264367,0.8317107093184979,0.3297413793103448,0.872739916550765,0.31537356321839083,0.4520166898470097,0.41522988505747127,0.8497913769123783,0.6020114942528736,0.4819193324061196
2014,duke-blue-devils,0.33936022253129344,0.2650862068965517,0.7267037552155772,0.3146551724137931,0.7246175243393602,0.3261494252873563,0.33657858136300417,0.39511494252873564,0.7510431154381085,0.42528735632183906,0.6175243393602226
2014,east-carolina-pirates,0.6974965229485396,0.3448275862068966,0.519471488178025,0.38362068965517243,0.5681502086230876,0.3793103448275862,0.6411682892906815,0.6278735632183908,0.4993045897079277,0.6853448275862069,0.6022253129346314
2014,florida-gators,0.054242002781641166,0.430316091954023,0.7858136300417247,0.3864942528735632,0.6863699582753825,0.3936781609195402,0.05146036161335188,0.603448275862069,0.8372739916550765,0.7442528735632183,0.30806675938803896
2014,florida-state-seminoles,0.9986091794158554,0.9971264367816092,0.009735744089012517,0.9956896551724138,0.012517385257301807,0.9942528735632183,0.9235048678720446,0.05890804597701149,0.004867872044506259,0.04885057471264368,0.9687065368567455
2014,georgia-bulldogs,0.7350486787204451,0.9152298850574713,0.16342141863699583,0.9152298850574713,0.15507649513212796,0.9152298850574713,0.9165507649513213,0.5287356321839081,0.15438108484005564,0.5459770114942529,0.9568845618915159
2014,georgia-tech-yellow-jackets,0.7969401947148818,0.40948275862068967,0.32127955493741306,0.5043103448275862,0.30598052851182195,0.49712643678160917,0.721835883171071,0.3706896551724138,0.3810848400556328,0.35488505747126436,0.6328233657858137
2014,iowa-hawkeyes,0.07788595271210014,0.5014367816091954,0.8984700973574409,0.5028735632183908,0.8991655076495132,0.5086206896551724,0.07788595271210014,0.7341954022988506,0.9248956884561892,0.9008620689655172,0.22322670375521558
2014,kansas-state-wildcats,0.6689847009735744,0.625,0.2795549374130737,0.6788793103448276,0.2712100139082058,0.6810344827586207,0.7162726008344924,0.6408045977011494,0.36300417246175243,0.7011494252873564,0.8497913769123783
2014,kentucky-wildcats,0.10848400556328233,0.4324712643678161,0.9054242002781642,0.3922413793103448,0.8595271210013908,0.38936781609195403,0.09805285118219749,0.6120689655172413,0.93115438108484,0.735632183908046,0.15577190542420027
2014,louisville-cardinals,0.4422809457579972,0.4899425287356322,0.5730180806675939,0.507183908045977,0.4951321279554937,0.5201149425287356,0.4228094575799722,0.610632183908046,0.5869262865090403,0.5847701149425287,0.5966620305980529
2014,lsu-tigers,0.37830319888734354,0.9468390804597702,0.26425591098748263,0.9094827586206896,0.20584144645340752,0.9137931034482759,0.5479833101529903,0.7442528735632183,0.4089012517385257,0.7758620689655172,0.7913769123783032
2014,marshall-thundering-herd,0.502086230876217,0.4224137931034483,0.7482614742698191,0.4295977011494253,0.7037552155771906,0.4540229885057471,0.45897079276773295,0.8089080459770115,0.8233657858136301,0.7729885057471264,0.6870653685674548
2014,maryland-terrapins,0.23435326842837273,,0.5375521557719054,,0.5980528511821975,,0.16689847009735745,,0.06884561891515995,,0.016689847009735744
2014,memphis-tigers,0.41168289290681503,0.05603448275862069,0.8066759388038943,0.0603448275862069,0.868567454798331,0.06321839080459771,0.3560500695410292,0.10201149425287356,0.7343532684283728,0.10488505747126436,0.30806675938803896
2014,miami-fl-hurricanes,0.027816411682892908,0.38146551724137934,0.8045897079276774,0.3160919540229885,0.8650904033379694,0.3031609195402299,0.027121001390820583,0.6329022988505747,0.7851182197496523,0.6954022988505747,0.08762169680111266
2014,michigan-state-spartans,0.9429763560500696,0.8362068965517241,0.13630041724617525,0.8261494252873564,0.15159944367176634,0.8290229885057471,0.9847009735744089,0.39655172413793105,0.12934631432545202,0.4339080459770115,0.9652294853963839
2014,michigan-wolverines,0.0737134909596662,0.5646551724137931,0.9429763560500696,0.5344827586206896,0.6954102920723226,0.5818965517241379,0.08205841446453407,0.8318965517241379,0.9680111265646731,0.9339080459770115,0.17663421418636996
2014,minnesota-golden-gophers,0.42141863699582754,0.1817528735632184,0.7322670375521557,0.16954022988505746,0.7065368567454798,0.17672413793103448,0.36022253129346316,0.33620689655172414,0.6968011126564673,0.2614942528735632,0.4242002781641168
2014,mississippi-state-bulldogs,0.9735744089012517,0.9540229885057471,0.031988873435326845,0.9841954022988506,0.03616133518776078,0.9770114942528736,0.8289290681502086,0.3879310344827586,0.19610570236439498,0.3160919540229885,0.8219749652294854
2014,missouri-tigers,0.5201668984700973,0.7054597701149425,0.41585535465924894,0.6623563218390804,0.4054242002781641,0.6666666666666666,0.5271210013908206,0.8448275862068966,0.5132127955493742,0.8433908045977011,0.717663421418637
2014,nebraska-cornhuskers,0.56884561891516,0.5589080459770115,0.40751043115438107,0.5560344827586207,0.4325452016689847,0.5502873563218391,0.5201668984700973,0.8290229885057471,0.4283727399165508,0.7945402298850575,0.7774687065368567
2014,north-carolina-tar-heels,0.13073713490959665,0.5107758620689655,0.4958275382475661,0.4540229885057471,0.3477051460361613,0.47270114942528735,0.18636995827538247,0.8247126436781609,0.43949930458970793,0.7169540229885057,0.3963838664812239
2014,north-dakota-state-bison,0.23435326842837273,0.0035919540229885057,0.5375521557719054,0.0035919540229885057,0.5980528511821975,0.0035919540229885057,0.16689847009735745,0.0035919540229885057,0.06884561891515995,0.005747126436781609,0.10361613351877608
2014,northern-illinois-huskies,0.3949930458970793,0.05747126436781609,0.9554937413073713,0.06321839080459771,0.9638386648122392,0.0617816091954023,0.3247566063977747,0.10919540229885058,0.9394993045897079,0.1221264367816092,0.13004172461752433
2014,northwestern-wildcats,0.08205841446453407,0.3390804597701149,0.9638386648122392,0.32471264367816094,0.9694019471488178,0.3204022988505747,0.06815020862308763,0.6831896551724138,0.958970792767733,0.8024425287356322,0.043115438108484005
2014,notre-dame-fighting-irish,0.9499304589707928,0.8146551724137931,0.16133518776077885,0.8045977011494253,0.18219749652294853,0.7945402298850575,0.980528511821975,0.5007183908045977,0.2141863699582754,0.4870689655172414,0.803894297635605
2014,ohio-state-buckeyes,0.8324061196105702,0.8103448275862069,0.1043115438108484,0.9209770114942529,0.09596662030598054,0.9238505747126436,0.9179415855354659,0.5459770114942529,0.26286509040333794,0.5632183908045977,0.8769123783031989
2014,oklahoma-sooners,0.2858136300417246,0.9626436781609196,0.08414464534075104,0.9626436781609196,0.08344923504867872,0.9626436781609196,0.6731571627260083,0.43103448275862066,0.29624478442280944,0.46120689655172414,0.8372739916550765
2014,oklahoma-state-cowboys,0.38247566063977745,0.826867816091954,0.4874826147426982,0.7298850574712644,0.4603616133518776,0.7370689655172413,0.42141863699582754,0.9727011494252874,0.6870653685674548,0.9655172413793104,0.5424200278164116
2014,ole-miss-rebels,0.874826147426982,0.8239942528735632,0.11961057023643949,0.8764367816091954,0.12656467315716272,0.882183908045977,0.96105702364395,0.4295977011494253,0.1905424200278164,0.47126436781609193,0.9541029207232267
2014,oregon-ducks,0.8400556328233658,0.9683908045977011,0.03616133518776078,0.9798850574712644,0.03894297635605007,0.9712643678160919,0.8956884561891516,0.17959770114942528,0.013908205841446454,0.17959770114942528,0.9687065368567455
2014,oregon-state-beavers,0.022253129346314324,0.20905172413793102,0.4527121001390821,0.21264367816091953,0.4916550764951321,0.20689655172413793,0.021557719054242003,0.27227011494252873,0.06884561891515995,0.3125,0.06536856745479833
2014,penn-state-nittany-lions,0.025034770514603615,0.7011494252873564,0.6703755215577191,0.603448275862069,0.5368567454798331,0.6278735632183908,0.04172461752433936,0.8620689655172413,0.803894297635605,0.9281609195402298,0.2858136300417246
2014,pittsburgh-panthers,0.015299026425591099,0.4202586206896552,0.5799721835883171,0.34051724137931033,0.6717663421418637,0.3369252873563218,0.011821974965229486,0.6422413793103449,0.5507649513212796,0.6882183908045977,0.14255910987482615
2014,rutgers-scarlet-knights,0.24756606397774686,0.15804597701149425,0.8157162726008345,0.06465517241379311,0.866481223922114,0.06609195402298851,0.20792767732962447,0.25287356321839083,0.7496522948539638,0.11925287356321838,0.11613351877607789
2014,south-carolina-gamecocks,0.5271210013908206,0.7916666666666666,0.2726008344923505,0.8017241379310345,0.24895688456189152,0.8031609195402298,0.5799721835883171,0.8735632183908046,0.44923504867872044,0.8663793103448276,0.527816411682893
2014,stanford-cardinal,0.5500695410292072,0.8994252873563219,0.2816411682892907,0.8721264367816092,0.2566063977746871,0.8735632183908046,0.6328233657858137,0.7629310344827587,0.3574408901251738,0.7112068965517241,0.6648122392211405
2014,tcu-horned-frogs,0.3859527121001391,0.9137931034482759,0.09040333796940195,0.9109195402298851,0.07927677329624479,0.9123563218390804,0.6022253129346314,0.5474137931034483,0.25312934631432543,0.4382183908045977,0.7872044506258693
2014,tennessee-volunteers,0.005563282336578581,0.5919540229885057,0.3720445062586926,0.49137931034482757,0.3908205841446453,0.4834770114942529,0.004172461752433936,0.75,0.06884561891515995,0.853448275862069,0.08762169680111266
2014,texas-am-aggies,0.07232267037552156,0.9985632183908046,0.06954102920723226,0.9985632183908046,0.06675938803894298,1.0,0.6439499304589708,0.7385057471264368,0.31154381084840055,0.7988505747126436,0.6759388038942976
2014,texas-longhorns,0.055632823365785816,0.21408045977011494,0.655076495132128,0.1997126436781609,0.7051460361613352,0.21551724137931033,0.0458970792767733,0.3146551724137931,0.6203059805285118,0.3275862068965517,0.28025034770514606
2014,texas-tech-red-raiders,0.24617524339360222,0.09339080459770115,0.674547983310153,0.10704022988505747,0.6376912378303199,0.10201149425287356,0.1995827538247566,0.14224137931034483,0.5660639777468707,0.17097701149425287,0.15577190542420027
2014,ucf-knights,0.008344923504867872,0.8922413793103449,0.5132127955493742,0.7787356321839081,0.39777468706536856,0.7859195402298851,0.013908205841446454,0.9655172413793104,0.7426981919332406,0.9827586206896551,0.1995827538247566
2014,ucla-bruins,0.8386648122392212,0.8520114942528736,0.22878998609179416,0.8390804597701149,0.2566063977746871,0.8318965517241379,0.8929068150208623,0.7557471264367817,0.34909596662030595,0.7614942528735632,0.866481223922114
2014,usc-trojans,0.60778859527121,0.5833333333333334,0.3796940194714882,0.6422413793103449,0.3435326842837274,0.6522988505747126,0.5897079276773296,0.6379310344827587,0.44506258692628653,0.6408045977011494,0.7719054242002782
2014,utah-state-aggies,0.12239221140472879,0.10201149425287356,0.6926286509040334,0.10488505747126436,0.7941585535465925,0.10488505747126436,0.09040333796940195,0.15732758620689655,0.6161335187760779,0.1810344827586207,0.06536856745479833
2014,utah-utes,0.5361613351877608,0.38721264367816094,0.5173852573018081,0.4360632183908046,0.6091794158553546,0.4267241379310345,0.5062586926286509,0.6436781609195402,0.5062586926286509,0.7183908045977011,0.6717663421418637
2014,virginia-cavaliers,0.2148817802503477,0.07974137931034483,0.7621696801112656,0.08692528735632184,0.8351877607788595,0.08261494252873564,0.16689847009735745,0.12931034482758622,0.6773296244784422,0.14727011494252873,0.043115438108484005
2014,virginia-tech-hokies,0.16968011126564672,0.7902298850574713,0.33518776077885953,0.7485632183908046,0.48817802503477054,0.7456896551724138,0.35465924895688455,0.9755747126436781,0.4172461752433936,0.9683908045977011,0.3386648122392211
2014,washington-huskies,0.26286509040333794,0.17025862068965517,0.9151599443671766,0.19755747126436782,0.9269819193324061,0.1997126436781609,0.24339360222531292,0.2514367816091954,0.9012517385257302,0.34410919540229884,0.33657858136300417
2014,west-virginia-mountaineers,0.3004172461752434,0.617816091954023,0.5744089012517385,0.5747126436781609,0.5132127955493742,0.6020114942528736,0.36300417246175243,0.9267241379310345,0.6439499304589708,0.9181034482758621,0.4443671766342142
2014,wisconsin-badgers,0.650904033379694,0.6120689655172413,0.325452016689847,0.6652298850574713,0.33657858136300417,0.6594827586206896,0.6759388038942976,0.6982758620689655,0.3477051460361613,0.7873563218390804,0.7830319888734353
2015,air-force-falcons,0.3803894297635605,0.14655172413793102,0.9833101529902643,0.15660919540229884,0.9819193324061196,0.15229885057471265,0.3247566063977747,0.23563218390804597,0.9833101529902643,0.2600574712643678,0.13004172461752433
2015,alabama-crimson-tide,0.7065368567454798,0.9525862068965517,0.043115438108484005,0.9612068965517241,0.04172461752433936,0.9669540229885057,0.7844228094575799,0.1968390804597701,0.06884561891515995,0.1896551724137931,0.8574408901251739
2015,appalachian-state-mountaineers,0.33101529902642557,0.05316091954022988,0.6974965229485396,0.03017241379310345,0.7955493741307371,0.03017241379310345,0.2635605006954103,0.09770114942528736,0.5799721835883171,0.05244252873563218,0.08762169680111266
2015,arizona-state-sun-devils,0.7023643949930459,0.6896551724137931,0.3866481223922114,0.6853448275862069,0.3866481223922114,0.6752873563218391,0.6063977746870653,0.9195402298850575,0.46870653685674546,0.8419540229885057,0.3748261474269819
2015,arizona-wildcats,0.6933240611961057,0.5632183908045977,0.47426981919332406,0.40660919540229884,0.4756606397774687,0.4109195402298851,0.6147426981919333,0.8778735632183908,0.44089012517385257,0.6594827586206896,0.4506258692628651
2015,arkansas-razorbacks,0.34075104311543813,0.8304597701149425,0.46453407510431155,0.7816091954022989,0.4339360222531293,0.7780172413793104,0.4422809457579972,0.9956896551724138,0.7287899860917941,0.9870689655172413,0.3497913769123783
2015,auburn-tigers,0.11543810848400557,0.9798850574712644,0.08066759388038942,0.9583333333333334,0.0917941585535466,0.9583333333333334,0.5285118219749653,0.985632183908046,0.2795549374130737,0.9899425287356322,0.3991655076495132
2015,baylor-bears,0.9874826147426982,0.9841954022988506,0.04728789986091794,0.9913793103448276,0.05146036161335188,0.9841954022988506,0.9833101529902643,0.3275862068965517,0.1474269819193324,0.34770114942528735,0.8511821974965229
2015,boise-state-broncos,0.4909596662030598,0.3261494252873563,0.6481223922114048,0.3232758620689655,0.6411682892906815,0.3484195402298851,0.4478442280945758,0.6307471264367817,0.6495132127955494,0.5574712643678161,0.43045897079276774
2015,bowling-green-falcons,0.06397774687065369,0.5818965517241379,0.631432545201669,0.05747126436781609,0.7350486787204451,0.05747126436781609,0.06815020862308763,0.9382183908045977,0.5292072322670376,0.08477011494252873,0.06536856745479833
2015,byu-cougars,0.564673157162726,0.4051724137931034,0.614047287899861,0.367816091954023,0.541029207232267,0.3692528735632184,0.48400556328233657,0.8125,0.627260083449235,0.5933908045977011,0.43045897079276774
2015,california-golden-bears,0.5333796940194715,0.28304597701149425,0.5980528511821975,0.3182471264367816,0.5869262865090403,0.31896551724137934,0.47983310152990266,0.45545977011494254,0.5632823365785814,0.45689655172413796,0.4853963838664812
2015,cincinnati-bearcats,0.004172461752433936,,0.4172461752433936,,0.4429763560500695,,0.0027816411682892906,,0.06884561891515995,,0.016689847009735744
2015,clemson-tigers,0.9666203059805285,0.9669540229885057,0.02920723226703755,0.9899425287356322,0.030598052851182198,0.9813218390804598,0.8525730180806675,0.24856321839080459,0.06884561891515995,0.2744252873563218,0.8574408901251739
2015,duke-blue-devils,0.545201668984701,0.1961206896551724,0.627260083449235,0.22844827586206898,0.5577190542420027,0.22988505747126436,0.4756606397774687,0.34123563218390807,0.5730180806675939,0.37787356321839083,0.4381084840055633
2015,florida-gators,0.6022253129346314,0.9022988505747126,0.1905424200278164,0.896551724137931,0.18915159944367177,0.9037356321839081,0.7051460361613352,0.6329022988505747,0.2851182197496523,0.6724137931034483,0.7753824756606398
2015,florida-state-seminoles,0.7837273991655076,0.8204022988505747,0.19749652294853964,0.8132183908045977,0.21001390820584145,0.8117816091954023,0.9221140472878998,0.6163793103448276,0.17941585535465926,0.6997126436781609,0.8477051460361613
2015,georgia-bulldogs,0.5771905424200278,0.9482758620689655,0.14325452016689846,0.9137931034482759,0.17107093184979139,0.9094827586206896,0.6300417246175244,0.8218390804597702,0.3240611961057024,0.6752873563218391,0.6223922114047288
2015,georgia-tech-yellow-jackets,0.7593880389429764,0.6408045977011494,0.3198887343532684,0.6968390804597702,0.28789986091794156,0.7126436781609196,0.8650904033379694,0.7686781609195402,0.3282336578581363,0.8735632183908046,0.45966620305980527
2015,houston-cougars,0.7837273991655076,0.5416666666666666,0.3435326842837274,0.6163793103448276,0.3998609179415855,0.5941091954022989,0.7593880389429764,0.5172413793103449,0.3741307371349096,0.5114942528735632,0.7329624478442281
2015,iowa-hawkeyes,0.933240611961057,0.7614942528735632,0.12795549374130738,0.7988505747126436,0.12795549374130738,0.7873563218390804,0.9151599443671766,0.23706896551724138,0.18636995827538247,0.22701149425287356,0.7719054242002782
2015,kansas-state-wildcats,0.25312934631432543,0.11350574712643678,0.9242002781641169,0.10704022988505747,0.8991655076495132,0.10919540229885058,0.20792767732962447,0.17672413793103448,0.9095966620305981,0.1781609195402299,0.19193324061196107
2015,kentucky-wildcats,0.42628650904033377,0.0610632183908046,0.7760778859527121,0.06968390804597702,0.8497913769123783,0.06896551724137931,0.3477051460361613,0.12931034482758622,0.6773296244784422,0.14727011494252873,0.043115438108484005
2015,louisville-cardinals,0.21279554937413073,0.09051724137931035,0.7496522948539638,0.09770114942528736,0.8261474269819193,0.09051724137931035,0.16689847009735745,0.12931034482758622,0.6773296244784422,0.14727011494252873,0.08762169680111266
2015,lsu-tigers,0.1933240611961057,0.9727011494252874,0.0917941585535466,0.9712643678160919,0.08623087621696801,0.9727011494252874,0.6884561891515995,0.47844827586206895,0.2573018080667594,0.5330459770114943,0.8303198887343533
2015,memphis-tigers,0.4228094575799722,0.507183908045977,0.41863699582753827,0.5933908045977011,0.4283727399165508,0.5962643678160919,0.43115438108484005,0.3793103448275862,0.48400556328233657,0.4295977011494253,0.5507649513212796
2015,miami-fl-hurricanes,0.3184979137691238,0.1278735632183908,0.952712100139082,0.14511494252873564,0.96105702364395,0.14080459770114942,0.2635605006954103,0.20905172413793102,0.9429763560500696,0.25,0.16063977746870653
2015,michigan-state-spartans,0.6453407510431154,0.9655172413793104,0.05702364394993046,0.9525862068965517,0.055632823365785816,0.9525862068965517,0.7663421418636995,0.23132183908045978,0.14394993045897078,0.21695402298850575,0.8574408901251739
2015,michigan-wolverines,0.5987482614742698,0.6666666666666666,0.27399165507649514,0.7083333333333334,0.22531293463143254,0.7183908045977011,0.674547983310153,0.5545977011494253,0.18219749652294853,0.6235632183908046,0.7927677329624478
2015,minnesota-golden-gophers,0.11126564673157163,0.40804597701149425,0.9541029207232267,0.37787356321839083,0.9624478442280946,0.3635057471264368,0.09805285118219749,0.7607758620689655,0.93115438108484,0.8807471264367817,0.10361613351877608
2015,mississippi-state-bulldogs,0.4561891515994437,0.3125,0.7573018080667594,0.28879310344827586,0.6731571627260083,0.28879310344827586,0.4047287899860918,0.5431034482758621,0.780250347705146,0.4985632183908046,0.5931849791376912
2015,missouri-tigers,0.2899860917941586,0.2801724137931034,0.6237830319888734,0.2859195402298851,0.721835883171071,0.2801724137931034,0.3004172461752434,0.4454022988505747,0.6043115438108484,0.49137931034482757,0.41307371349095967
2015,navy-midshipmen,0.6717663421418637,0.3541666666666667,0.4561891515994437,0.4324712643678161,0.5507649513212796,0.41954022988505746,0.6467315716272601,0.5186781609195402,0.4228094575799722,0.5991379310344828,0.6063977746870653
2015,north-carolina-state-wolfpack,0.07093184979137691,0.20905172413793102,0.9068150208623088,0.3369252873563218,0.9485396383866481,0.3132183908045977,0.054242002781641166,0.34913793103448276,0.8873435326842837,0.8074712643678161,0.13004172461752433
2015,north-carolina-tar-heels,0.9193324061196105,0.548132183908046,0.27816411682892905,0.6077586206896551,0.3087621696801113,0.603448275862069,0.972183588317107,0.46264367816091956,0.31710709318497915,0.47701149425287354,0.6578581363004172
2015,northwestern-wildcats,0.8219749652294854,0.6436781609195402,0.3769123783031989,0.7011494252873564,0.35465924895688455,0.6997126436781609,0.8344923504867872,0.6149425287356322,0.42559109874826145,0.6781609195402298,0.7440890125173852
2015,notre-dame-fighting-irish,0.8720445062586927,0.8793103448275862,0.11543810848400557,0.882183908045977,0.11404728789986092,0.8879310344827587,0.9276773296244785,0.35201149425287354,0.06884561891515995,0.3735632183908046,0.8525730180806675
2015,ohio-state-buckeyes,1.0,1.0,0.013908205841446454,1.0,0.01808066759388039,0.9985632183908046,0.9749652294853964,0.1882183908045977,0.013908205841446454,0.17672413793103448,0.8574408901251739
2015,oklahoma-sooners,0.5855354659248957,0.7629310344827587,0.13908205841446453,0.8247126436781609,0.12517385257301808,0.8376436781609196,0.6856745479833102,0.35344827586206895,0.20723226703755215,0.36063218390804597,0.8477051460361613
2015,oklahoma-state-cowboys,0.7983310152990264,0.6350574712643678,0.22253129346314326,0.7729885057471264,0.20792767732962447,0.757183908045977,0.7287899860917941,0.36278735632183906,0.28372739916550765,0.3764367816091954,0.8136300417246175
2015,ole-miss-rebels,0.4749652294853964,0.9568965517241379,0.11404728789986092,0.9698275862068966,0.10987482614742698,0.9741379310344828,0.6898470097357441,0.5704022988505747,0.3031988873435327,0.6681034482758621,0.8205841446453408
2015,oregon-ducks,0.5361613351877608,0.8477011494252874,0.23087621696801114,0.8433908045977011,0.20166898470097358,0.8405172413793104,0.6481223922114048,0.8125,0.3184979137691238,0.8318965517241379,0.6905424200278164
2015,penn-state-nittany-lions,0.1376912378303199,0.2025862068965517,0.717663421418637,0.21551724137931033,0.694019471488178,0.21120689655172414,0.11474269819193324,0.3333333333333333,0.6773296244784422,0.41810344827586204,0.13004172461752433
2015,pittsburgh-panthers,0.4965229485396384,0.17959770114942528,0.7684283727399166,0.16451149425287356,0.7816411682892906,0.17385057471264367,0.41863699582753827,0.33477011494252873,0.7329624478442281,0.24281609195402298,0.38386648122392214
2015,san-diego-state-aztecs,0.4144645340751043,0.05459770114942529,0.9596662030598053,0.07614942528735633,0.9443671766342142,0.06465517241379311,0.3477051460361613,0.09195402298850575,0.9443671766342142,0.12643678160919541,0.24687065368567454
2015,south-florida-bulls,0.25869262865090403,0.07758620689655173,0.7267037552155772,0.08908045977011494,0.8150208623087621,0.08620689655172414,0.20792767732962447,0.14583333333333334,0.6453407510431154,0.16235632183908047,0.11613351877607789
2015,stanford-cardinal,0.9109874826147427,0.6479885057471264,0.1835883171070932,0.7183908045977011,0.16968011126564672,0.7262931034482759,0.8136300417246175,0.35488505747126436,0.24617524339360222,0.4051724137931034,0.827538247566064
2015,tcu-horned-frogs,0.9304589707927677,0.9913793103448276,0.05006954102920723,0.978448275862069,0.059805285118219746,0.9698275862068966,0.9436717663421419,0.3850574712643678,0.06884561891515995,0.40229885057471265,0.8574408901251739
2015,temple-owls,0.6411682892906815,0.1839080459770115,0.6995827538247567,0.1839080459770115,0.7691237830319889,0.18031609195402298,0.5424200278164116,0.34339080459770116,0.655076495132128,0.2765804597701149,0.655076495132128
2015,tennessee-volunteers,0.29902642559109877,0.42528735632183906,0.7976356050069541,0.4468390804597701,0.7579972183588317,0.4281609195402299,0.3143254520166898,0.6458333333333334,0.8581363004172462,0.7629310344827587,0.4012517385257302
2015,texas-am-aggies,0.0890125173852573,0.992816091954023,0.13351877607788595,0.9827586206896551,0.1070931849791377,0.9913793103448276,0.46870653685674546,0.8520114942528736,0.36022253129346316,0.8778735632183908,0.6564673157162726
2015,texas-tech-red-raiders,0.20792767732962447,0.1867816091954023,0.9652294853963839,0.1810344827586207,0.9735744089012517,0.17097701149425287,0.20166898470097358,0.3045977011494253,0.9624478442280946,0.33477011494252873,0.23922114047287898
2015,toledo-rockets,0.6703755215577191,0.2557471264367816,0.6703755215577191,0.2636494252873563,0.7621696801112656,0.2650862068965517,0.5771905424200278,0.4827586206896552,0.6662030598052852,0.43103448275862066,0.6189151599443672
2015,ucla-bruins,0.7107093184979137,0.8735632183908046,0.22531293463143254,0.8864942528735632,0.1995827538247566,0.8900862068965517,0.8421418636995828,0.5905172413793104,0.36995827538247567,0.6379310344827587,0.7287899860917941
2015,usc-trojans,0.6884561891515995,0.8764367816091954,0.24478442280945759,0.8836206896551724,0.2614742698191933,0.8692528735632183,0.6564673157162726,0.7959770114942529,0.44645340751043117,0.7198275862068966,0.6696801112656467
2015,utah-state-aggies,0.46870653685674546,0.022988505747126436,0.8518776077885952,0.027298850574712645,0.9026425591098748,0.027298850574712645,0.3720445062586926,0.04454022988505747,0.7851182197496523,0.05244252873563218,0.08762169680111266
2015,utah-utes,0.17385257301808066,0.9942528735632183,0.07232267037552156,0.9971264367816092,0.09040333796940195,0.9971264367816092,0.7399165507649513,0.639367816091954,0.29276773296244785,0.6867816091954023,0.8247566063977747
2015,virginia-tech-hokies,0.11821974965229486,0.25862068965517243,0.7976356050069541,0.23132183908045978,0.8282336578581363,0.22557471264367815,0.10292072322670376,0.4166666666666667,0.7969401947148818,0.4396551724137931,0.16411682892906815
2015,washington-state-cougars,0.7301808066759388,0.23850574712643677,0.586230876216968,0.21120689655172414,0.7260083449235049,0.19181034482758622,0.6383866481223922,0.47270114942528735,0.5076495132127955,0.28448275862068967,0.4109874826147427
2015,west-virginia-mountaineers,0.1905424200278164,0.4583333333333333,0.6216968011126565,0.4166666666666667,0.7350486787204451,0.42528735632183906,0.24756606397774686,0.6882183908045977,0.6369958275382476,0.7313218390804598,0.32058414464534074
